Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Шелегова,Анна,жен,34,172,Уфа,директор предприятия,900000,нет
Шелепева,Юлия,жен,52,178,Калининград,инженер,45000,нет
Шелепугина,Мария,жен,54,182,Уфа,конструктор,800000,да
Шеломкова,Ольга,жен,22,167,Мурманск,учитель,100000,нет
Шелохнева,Евгения,жен,32,163,Омск,руководитель группы,700000,да
Шелухина,Юлия,жен,20,182,Санкт-Петербург,конструктор,350000,нет
Шельнов,Сергей,муж,24,163,Ачинск,ведущий инженер,25000,нет
Шельфитдинова,Ольга,жен,29,182,Уфа,ведущий инженер,40000,да
Шелястина,Анастасия,жен,46,176,Рязань,инженер,25000,да
Шемберова,Юлия,жен,29,159,Москва,инженер,90000,нет
Шемерянкина,Марина,жен,37,174,Уфа,бухгалтер,40000,нет
Шемятенкова,Анна,жен,34,161,Уфа,инженер,25000,нет
Шендерова,Анастасия,жен,40,178,Ачинск,инженер,600000,нет
Шендяпина,Евгения,жен,36,188,Казань,бухгалтер,800000,да
Шенькова,Кристина,жен,44,166,Мурманск,конструктор,600000,нет
Шеняткина,Юлия,жен,21,173,Мурманск,учитель,30000,нет
Шепотайлов,Андрей,муж,40,179,Уфа,инженер,500000,да
Шептунова,Юлия,жен,46,182,Санкт-Петербург,учитель,800000,нет
Шеришева,Анастасия,жен,32,175,Рязань,руководитель группы,400000,нет
Шермакова,Диана,жен,21,155,Уфа,учитель,35000,да
Шеротнева,Ольга,жен,28,169,Калининград,бухгалтер,50000,да
Шерюкова,Анна,жен,36,160,Калининград,учитель,35000,нет
Шестерненков,Андрей,муж,23,170,Мурманск,бухгалтер,800000,да
Шестунов,Никита,муж,55,165,Санкт-Петербург,конструктор,150000,нет
Шетвина,Анна,жен,37,156,Калининград,директор предприятия,800000,нет
Шехоболов,Антон,муж,57,170,Рязань,инженер,80000,да
Шиабетдинов,Андрей,муж,45,164,Владимир,бухгалтер,250000,да
Шибанов,Никита,муж,56,161,Рязань,конструктор,25000,нет
Шибашов,Пётр,муж,59,186,Владимир,бухгалтер,50000,нет
Шибунова,Мария,жен,24,157,Калининград,ведущий инженер,80000,да
Шивыдкина,Диана,жен,50,167,Омск,бухгалтер,800000,да
Шигалина,Кристина,жен,30,169,Санкт-Петербург,руководитель группы,200000,нет
Шиголев,Пётр,муж,47,157,Казань,кондитер,90000,да
Шикирдянова,Ольга,жен,43,183,Владимир,директор предприятия,900000,нет
Шиллингова,Марина,жен,49,165,Москва,ведущий инженер,80000,да
Шилтова,Анна,жен,34,155,Омск,ведущий инженер,500000,да
Шиляев,Михаил,муж,38,180,Уфа,конструктор,200000,нет
Шиманкова,Ольга,жен,31,170,Омск,бухгалтер,200000,нет
Шимбаров,Пётр,муж,52,186,Рязань,учитель,50000,да
Шимков,Михаил,муж,59,180,Калининград,инженер,300000,нет
Шимякова,Дарья,жен,44,188,Санкт-Петербург,инженер,90000,да
Шипенева,Евгения,жен,36,171,Владимир,руководитель группы,600000,нет
Шипякова,Юлия,жен,55,173,Уфа,кондитер,100000,да
Ширикова,Кристина,жен,59,175,Владимир,кондитер,500000,нет
Ширихалина,Дарья,жен,49,181,Уфа,бухгалтер,350000,да
Ширнина,Дарья,жен,29,172,Ачинск,кондитер,150000,да
Широев,Андрей,муж,37,184,Мурманск,инженер,40000,нет
Широухова,Диана,жен,57,186,Мурманск,инженер,100000,нет
Ширямова,Юлия,жен,19,163,Мурманск,ведущий инженер,30000,да
Шитокина,Дарья,жен,59,180,Москва,конструктор,200000,нет
Шихерев,Пётр,муж,39,157,Калининград,директор предприятия,80000,нет
Шиходыров,Сергей,муж,45,175,Калининград,конструктор,200000,нет
Шицков,Сергей,муж,46,158,Калининград,ведущий инженер,400000,да
Шишанкина,Мария,жен,41,161,Рязань,руководитель группы,30000,нет
Шишихина,Ольга,жен,31,156,Мурманск,конструктор,300000,нет
Шишлина,Евгения,жен,54,159,Москва,бухгалтер,500000,нет
Шишлякова,Мария,жен,40,162,Калининград,ведущий инженер,90000,нет
Шишовскова,Мария,жен,51,157,Ачинск,кондитер,25000,да
Шияфетдинова,Юлия,жен,41,180,Москва,кондитер,90000,нет
Шкандыбина,Диана,жен,24,175,Санкт-Петербург,кондитер,40000,нет
Шкапова,Мария,жен,33,184,Рязань,инженер,70000,да
