Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Шаломова,Марина,жен,50,169,Калининград,конструктор,35000,да
Шалядов,Максим,муж,37,160,Ачинск,директор предприятия,900000,нет
Шамбаров,Никита,муж,44,160,Уфа,учитель,300000,нет
Шаменкова,Евгения,жен,53,186,Москва,конструктор,35000,да
Шамирзаев,Василий,муж,47,162,Ачинск,руководитель группы,500000,нет
Шаммедова,Диана,жен,44,176,Ачинск,директор предприятия,80000,нет
Шамполов,Михаил,муж,28,175,Уфа,директор предприятия,350000,нет
Шамшаев,Сергей,муж,42,185,Омск,учитель,150000,да
Шанаштаев,Максим,муж,41,180,Санкт-Петербург,руководитель группы,40000,да
Шандова,Анастасия,жен,24,158,Уфа,руководитель группы,250000,нет
Шансадинова,Ольга,жен,49,188,Мурманск,руководитель группы,25000,да
Шанурина,Юлия,жен,28,172,Калининград,учитель,20000,нет
Шапатава,Анастасия,жен,31,189,Омск,учитель,70000,нет
Шапкина,Анастасия,жен,59,168,Владимир,директор предприятия,20000,да
Шапова,Евгения,жен,27,172,Рязань,директор предприятия,400000,да
Шапорова,Дарья,жен,18,184,Омск,руководитель группы,60000,да
Шапцева,Ольга,жен,45,186,Санкт-Петербург,руководитель группы,80000,нет
Шарафундинова,Евгения,жен,34,159,Рязань,конструктор,45000,нет
Шареева,Анна,жен,41,179,Ачинск,кондитер,800000,нет
Шарковцов,Андрей,муж,42,189,Мурманск,кондитер,250000,нет
Шаронов,Пётр,муж,28,169,Уфа,конструктор,100000,да
Шарушева,Евгения,жен,51,167,Владимир,бухгалтер,300000,да
Шаршаев,Антон,муж,19,174,Калининград,инженер,600000,да
Шаряфетдинов,Андрей,муж,26,162,Омск,бухгалтер,800000,нет
Шатлова,Анастасия,жен,52,169,Калининград,ведущий инженер,900000,нет
Шатунова,Анастасия,жен,55,177,Москва,директор предприятия,80000,нет
Шафеева,Дарья,жен,45,171,Рязань,директор предприятия,400000,да
Шафрова,Диана,жен,31,171,Казань,учитель,100000,да
Шаханов,Пётр,муж,29,188,Уфа,учитель,20000,да
Шахмаева,Марина,жен,55,183,Ачинск,инженер,600000,да
Шахназаров,Сергей,муж,45,169,Ачинск,инженер,40000,да
Шахтеров,Никита,муж,20,164,Казань,инженер,400000,да
Шашанова,Анастасия,жен,42,181,Владимир,ведущий инженер,900000,да
Шашихина,Диана,жен,39,159,Ачинск,директор предприятия,200000,нет
Шаштагалиева,Евгения,жен,42,186,Мурманск,учитель,30000,нет
Шведчикова,Дарья,жен,28,163,Уфа,кондитер,70000,да
Швиблов,Андрей,муж,38,184,Омск,конструктор,250000,нет
Шворов,Александр,муж,53,186,Казань,руководитель группы,400000,да
Швылпов,Сергей,муж,42,186,Владимир,бухгалтер,300000,нет
Шебалдов,Антон,муж,44,157,Владимир,кондитер,350000,да
Шебаршев,Андрей,муж,45,178,Казань,бухгалтер,20000,да
Шебелева,Диана,жен,42,183,Санкт-Петербург,инженер,50000,да
Шеборшина,Кристина,жен,58,173,Санкт-Петербург,конструктор,30000,да
Шебутов,Андрей,муж,33,155,Ачинск,ведущий инженер,700000,нет
Шевердукова,Анна,жен,53,187,Рязань,руководитель группы,250000,да
Шевырина,Анна,жен,19,163,Москва,конструктор,400000,да
Шедрина,Анна,жен,37,171,Санкт-Петербург,инженер,25000,да
Шейдина,Дарья,жен,58,176,Рязань,руководитель группы,400000,нет
Шейна,Юлия,жен,32,176,Рязань,кондитер,30000,да
Шейников,Александр,муж,23,189,Мурманск,бухгалтер,250000,нет
Шекиханов,Андрей,муж,54,186,Мурманск,конструктор,300000,нет
Шекунов,Михаил,муж,43,159,Мурманск,директор предприятия,40000,нет
Шеламков,Максим,муж,48,178,Санкт-Петербург,конструктор,150000,да
Шелахова,Дарья,жен,54,156,Уфа,кондитер,300000,нет
Шелешнев,Сергей,муж,34,182,Москва,инженер,90000,да
Шелобаков,Александр,муж,26,165,Мурманск,кондитер,40000,да
Шеломянцев,Пётр,муж,41,175,Москва,инженер,45000,да
Шелпаков,Пётр,муж,55,157,Владимир,директор предприятия,500000,да
Шелчков,Антон,муж,38,174,Уфа,бухгалтер,20000,да
Шельдов,Пётр,муж,21,176,Мурманск,кондитер,500000,да
Шелянка,Диана,жен,23,186,Казань,кондитер,20000,нет
Шемардова,Анна,жен,22,169,Казань,бухгалтер,45000,да
Шемеев,Андрей,муж,58,183,Москва,кондитер,70000,да
