Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Хуснулина,Евгения,жен,22,183,Казань,кондитер,60000,да
Хусяйнов,Александр,муж,41,166,Калининград,ведущий инженер,700000,нет
Хухлов,Максим,муж,52,173,Омск,ведущий инженер,300000,да
Хуцишвили-хуцнева,Юлия,жен,47,184,Ачинск,ведущий инженер,80000,нет
Цаль-лизогубова,Юлия,жен,44,182,Калининград,кондитер,80000,нет
Цапырина,Анастасия,жен,54,181,Казань,кондитер,250000,нет
Царина,Дарья,жен,44,173,Омск,учитель,80000,нет
Царюнова,Юлия,жен,24,175,Омск,учитель,50000,нет
Цацкина,Диана,жен,24,161,Санкт-Петербург,кондитер,200000,да
Цацурова,Кристина,жен,46,189,Калининград,учитель,700000,нет
Цверкунов,Пётр,муж,37,175,Москва,кондитер,25000,да
Цветов,Александр,муж,50,174,Ачинск,конструктор,30000,нет
Цевашева,Анастасия,жен,32,155,Москва,бухгалтер,60000,нет
Цедилкина,Дарья,жен,49,169,Калининград,бухгалтер,90000,да
Цекунова,Диана,жен,59,163,Уфа,директор предприятия,40000,нет
Целина,Анна,жен,51,159,Ачинск,руководитель группы,100000,нет
Целковнева,Ольга,жен,29,171,Рязань,директор предприятия,35000,нет
Цепилов,Андрей,муж,30,159,Мурманск,руководитель группы,150000,да
Цербаев,Пётр,муж,43,161,Рязань,инженер,300000,да
Церихов,Сергей,муж,46,156,Омск,ведущий инженер,500000,да
Церомкина,Дарья,жен,37,187,Уфа,кондитер,250000,да
Цехмистров,Антон,муж,28,166,Калининград,ведущий инженер,45000,нет
Цидвинцев,Василий,муж,21,168,Рязань,инженер,300000,нет
Циклаурова,Мария,жен,44,180,Уфа,руководитель группы,50000,да
Цилина,Диана,жен,57,182,Омск,бухгалтер,300000,нет
Цимеринов,Михаил,муж,45,156,Ачинск,учитель,900000,да
Ципленков,Андрей,муж,33,180,Мурманск,кондитер,45000,да
Ципулева,Мария,жен,35,164,Москва,кондитер,100000,нет
Цицерев,Антон,муж,33,188,Уфа,директор предприятия,80000,нет
Цицинова,Анастасия,жен,37,158,Уфа,бухгалтер,30000,нет
Цовьянова,Ольга,жен,54,166,Рязань,учитель,25000,да
Цуканова,Кристина,жен,53,161,Москва,бухгалтер,30000,нет
Цунаева,Анна,жен,59,159,Владимир,директор предприятия,150000,нет
Цуриков,Никита,муж,37,170,Уфа,учитель,30000,да
Цхоребов,Никита,муж,47,183,Казань,кондитер,25000,нет
Цыбуков,Александр,муж,29,159,Калининград,инженер,60000,нет
Цыварева,Юлия,жен,36,186,Уфа,руководитель группы,250000,да
Цыгновкина,Диана,жен,45,176,Мурманск,учитель,45000,нет
Цыкова,Ольга,жен,46,155,Уфа,инженер,500000,да
Цымбулов,Михаил,муж,36,188,Мурманск,инженер,200000,да
Цыпанина,Марина,жен,47,182,Казань,ведущий инженер,50000,да
Цыркунов,Василий,муж,27,175,Уфа,руководитель группы,50000,да
Цюра,Евгения,жен,47,187,Москва,конструктор,500000,да
Чагадаева,Ольга,жен,27,166,Санкт-Петербург,руководитель группы,80000,да
Чадеева,Кристина,жен,41,187,Уфа,инженер,60000,да
Чакалов,Михаил,муж,18,187,Мурманск,бухгалтер,25000,нет
Чакова,Диана,жен,57,165,Мурманск,учитель,700000,да
Чанаев,Антон,муж,32,180,Калининград,руководитель группы,350000,нет
Чапкова,Юлия,жен,30,177,Мурманск,руководитель группы,90000,да
Чареева,Кристина,жен,25,165,Владимир,директор предприятия,800000,нет
Чаринцева,Евгения,жен,58,169,Санкт-Петербург,учитель,800000,нет
Чарыева,Марина,жен,35,165,Рязань,инженер,350000,нет
Часоводов,Никита,муж,34,164,Мурманск,учитель,600000,да
Частоедов,Михаил,муж,41,179,Уфа,конструктор,40000,да
Чачков,Никита,муж,28,188,Ачинск,руководитель группы,600000,нет
Чашенков,Василий,муж,36,182,Санкт-Петербург,конструктор,20000,да
Чвилева,Ольга,жен,42,172,Калининград,бухгалтер,200000,да
Чвырев,Пётр,муж,56,163,Ачинск,конструктор,90000,да
Чеборака,Анастасия,жен,57,171,Москва,директор предприятия,20000,да
Чеботухина,Анастасия,жен,34,164,Москва,учитель,800000,да
